Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,
90293.03121,5.368755237,8.078259173,4.2,26550.71254,1501917.318,
62060.94266,5.952779001,4.498698512,3.45,55583.93823,963655.5774,
88556.00598,4.899267764,6.584651803,4,59262.5393,1900999.546,
64780.87583,7.31380363,6.110465777,2.32,27027.05649,1200060.662,
59940.06513,6.265750503,6.888068683,2.11,27129.80378,1063743.424,
62699.52649,7.431180528,5.73302692,3.39,46419.47037,1252733.097,
63574.46622,5.327547311,6.086976868,2.34,34714.72072,907530.1753,
66965.0447,6.823274165,8.137262993,3.5,22890.84154,1256086.507,
69494.44746,6.25320841,7.92351713,3.45,33916.87535,1517868.595,
77131.58343,7.675836001,8.822789405,3.12,34905.05477,1705546.412,
70080.62756,5.062571564,7.249424867,4.05,32524.43378,1081578.619,
68311.92623,4.310888297,7.259081955,5.29,39833.09092,872177.4089,
74727.24516,6.070087673,5.585786731,2.49,27372.30555,1061785.583,
67196.12542,6.020039128,8.624190921,4.11,38417.98087,1355545.588,
72314.50031,5.257628172,7.784249422,5.28,38251.86262,1455511.267,
72792.14234,6.262176486,6.381162196,2.08,55997.84699,1445030.984,
58272.92972,4.47970159,7.924177937,3.39,39755.90317,823821.7864,
72662.61314,8.190792591,6.140354993,3.26,33532.53926,1693693.553,
66036.41541,5.426193918,7.426907845,3.33,23207.68005,944979.0094,
69384.37075,5.642226206,6.210895018,3.33,46833.35898,1156786.084,
73684.34795,6.172321364,5.871991132,4.18,33448.71108,1306288.623,
61056.39661,7.052767833,8.243197896,5.21,53410.40117,1785449.72,
64762.66102,7.239088188,6.156978417,3.02,32136.84415,1115080.654,
71613.75151,3.937577626,8.249169757,5.39,36925.99739,1188255.081,
63989.84052,5.989460466,6.560410111,4.27,32059.7738,1184799.271,
66408.80703,4.678604934,7.374866017,5.08,31942.71908,1134246.503,
57905.49947,5.699427298,8.142936541,4.5,43341.08705,1108022.282,
65207.73625,5.997595566,8.022923196,4.02,29668.10144,1148416.91,
72391.49019,6.039065852,5.750671922,4.45,32674.66916,1202574.353,
74360.18021,5.691121746,8.373042631,6.22,32337.48388,1428212.034,
91024.4173,5.8316621,7.627609402,5.24,44381.26754,1842736.247,
65342.80948,5.91817109,7.318888695,6.14,44057.83564,1262232.321,
80051.84712,5.872677773,6.019018389,3.39,35254.12832,1354609.246,
69835.564,6.41984303,7.670982834,3.03,19376.31893,1277380.529,
70552.56028,5.428850307,6.908628708,2.35,31093.44526,854487.597,
75099.24722,5.990447952,6.877230219,3.45,14744.05144,968045.4778,
49623.12261,5.221528416,7.33925124,3.27,35090.88726,769113.8332,
72095.49898,6.529491271,6.172397701,4.4,46379.1216,1236093.914,
60864.99773,7.097956384,5.85250828,4.17,25334.77931,745586.5735,
62503.58703,3.779592247,7.156414687,6.48,35167.57023,944288.911,
62130.62308,7.026087471,6.642123242,4.37,40847.89133,1283480.439,
68114.18083,5.362425463,7.228430707,6.13,40035.65037,1214941.762,
57944.65741,5.766112352,7.015360009,4.3,45260.51974,1137224.575,
74130.60632,6.919662892,8.266994398,3.24,49958.58099,1881075.438,
67645.16719,6.537962073,8.803603505,5.18,40734.06052,1603201.048,
63631.40413,6.083099559,7.334558466,6.05,33108.11515,1296610.532,
75172.23413,5.266389133,7.47266298,6.27,43047.12368,1540360.751,
76230.12015,3.431500039,6.888741408,2.39,40690.51098,1046957.117,
87307.05225,5.607320167,5.144538565,3.36,46175.12765,1545672.117,
61508.9836,6.283106165,5.715533352,2.24,36962.80755,857934.5478,
51187.42403,7.99143967,5.906501259,3.24,48661.71171,1298108,
78394.70842,5.997765218,8.329894182,3.01,34267.1974,1533017.307,
49409.67148,7.119590276,7.536912104,3.17,27805.43744,846841.4564,
73031.28456,5.361973348,7.43211427,3.41,37994.32838,1280199.295,
70872.17512,6.386835017,6.621034629,3.06,27500.99925,1214334.973,
76714.65477,5.701434831,6.550321993,3.44,31534.30517,1206539.666,
59417.5504,4.43039672,7.132066775,4.32,47119.0371,1031385.455,
75474.97326,8.449468163,7.206516952,6.11,24034.62827,1715435.991,
67814.41734,6.332413014,5.960443411,4.37,35102.996,1223432.84,
75706.68052,6.648659913,6.95895315,4.19,30523.42262,1530848.094,
86939.839,4.363233576,7.555518725,4.05,40702.6124,1404435.505,
70825.6967,6.202613172,6.84937067,3.1,46508.42663,1603944.38,
64750.7773,5.919583739,5.758483954,4.06,54048.34439,1167918.059,
54649.23603,5.763117574,7.867807622,4.1,35497.43219,1048135.754,
88768.26323,4.757923141,5.577576305,4.45,39144.94759,1563193.097,
79036.11378,5.653511252,6.690171606,2.5,45828.21528,1512578.553,
71131.38106,6.307681833,7.786826573,4.35,39414.32885,1632942.316,
62175.02197,5.370184661,6.574481135,4.31,31317.59839,1017722.998,
64725.07438,6.663784944,7.314271487,4.22,46202.04599,1619829.096,
77013.1806,7.398134291,7.517188956,5.23,43432.87979,1890056.385,
82337.60108,5.954419415,8.707218388,4.36,41186.11422,1902118.699,
66778.10238,6.268721249,7.415389388,3.14,35399.21024,1338247.93,
94459.69622,6.16273404,8.69591527,3.05,33515.82879,2081869.284,
61436.91891,5.53707982,6.218125927,2.21,42032.61056,868713.4367,
48507.31369,6.1697979,5.860989362,4.45,36395.8883,603374.0391,
56184.68313,6.791139211,8.696652481,3.04,24328.40566,1182670.135,
88273.20873,6.679428105,7.821713629,5.09,19686.48073,1557075.422,
69650.5917,4.805645117,8.010826037,4.25,48017.3688,1574582.091,
55585.64563,4.996862658,6.7121297,4.11,27042.63172,530613.7956,
75766.12433,6.4057927,8.574790931,5.23,30776.52673,1669558.847,
62676.90768,5.855395958,8.48043111,6.12,32487.41128,1191968.52,
68535.89223,5.155812571,5.996543005,2,32770.83362,842296.2673,
66786.96918,6.262916946,6.345777149,4.24,33390.90991,1111108.501,
57979.00053,7.396015928,6.563302338,4.02,35553.5187,1180325.499,
66435.50401,6.166234094,8.016990203,6.38,59599.34409,1575966.553,
78406.54368,6.847231166,7.517113538,3.34,37544.36702,1735992.339,
77287.17322,5.600923886,5.546759718,4.5,35041.73476,1144711.177,
60285.95348,5.28447684,6.750031342,3.49,34769.22786,891200.8623,
65363.74649,6.752351399,9.257404381,4.11,48714.69033,1775531.404,
88508.05348,6.417397428,5.811247932,4.08,36001.26253,1660295.796,
71328.91388,5.870774806,6.011422793,2.5,26738.54964,1062105.308,
80041.89748,6.707807644,7.219983523,4.01,39026.48806,1693384.803,
81988.54904,6.901876796,7.58807521,6.38,29277.34641,1689690.754,
65022.8258,5.212406679,8.026912028,6.36,13328.75774,1004041.435,
48783.79809,4.902993748,6.891980329,2.22,31038.37343,780934.038,
65071.02531,5.470315298,7.652105772,5.08,27613.89667,942166.509,
63266.18847,6.444268505,6.931599945,4.17,32187.27064,1049823.996,
55532.02361,7.105812964,7.484351931,4.09,46509.62656,1394840.523,
68735.43661,7.721908811,7.6219751,5.18,27640.56129,1521141.345,
68056.30226,7.585253424,7.362406594,6,31852.04338,1470427.375,
54574.59402,5.640386034,8.521731896,5.05,44489.93171,1094069.798,
87640.3957,7.81007319,8.095717321,6.46,39758.17777,2096954.041,
70087.56613,5.892702426,6.977794393,2.27,53612.27829,1580951.579,
86249.99307,6.155402786,7.967184114,4.39,43154.83863,1749820.014,
73211.13624,6.501138741,10.28002242,6.23,44198.33581,2065710.164,
71635.4731,5.866996453,6.075986807,2.16,43555.46064,1148372.401,
72662.41472,5.297427696,7.459313335,4.05,50672.93037,1371521.62,
77124.80298,6.920841769,8.216164236,5.37,39465.16296,1814462.351,
80807.73284,6.296564914,5.816627674,2.47,42405.9154,1304284.226,
46662.76966,5.27094359,7.380853392,3,25769.64585,605963.7068,
81833.84152,5.666710988,6.305270066,2.43,25889.75459,1179992.289,
70271.10419,5.856327432,6.782116201,2.46,28101.6444,1188196.882,
78981.10428,7.563724463,8.536813722,5.01,24386.95085,1914072.948,
81011.04402,4.928242479,7.170894351,4.04,31435.47785,1286400.915,
73197.70766,6.804165947,6.165414013,3.16,22829.49327,1161232.657,
65221.5256,8.346782327,5.828948061,3.27,47157.21048,1682105.847,
65745.73181,5.770958338,7.432339653,6.02,33031.54087,1144137.636,
64368.878,5.921361447,6.03631804,4.42,42847.64656,1328701.194,
78803.12289,5.524755429,7.297613243,5.33,34422.03006,1517316.574,
63838.34079,5.242145864,6.922515197,2.12,41553.32771,1148563.904,
66461.46669,5.705860872,5.783415539,3.38,26052.73783,729781.5696,
60930.18857,4.90741818,8.042243582,6.21,26165.66727,716316.4881,
71784.47362,5.557437326,6.017354465,2.23,30364.32419,859078.6477,
62017.40088,6.375139714,6.407189449,2.19,38177.82027,1011477.614,
60907.694,5.513687016,7.0029397,5.16,34661.55586,938171.3556,
64035.51065,5.649874971,6.34938798,2.17,47334.62227,1179983.442,
62342.35149,5.563291483,6.832059786,3.14,42311.92104,1107067.804,
69874.81342,5.975926802,6.292952627,4.4,27987.41615,1114957.597,
65428.54563,6.762954079,7.092719519,5.14,39070.4886,1537310.616,
77118.33129,5.511825206,7.925284353,5.34,31197.76541,1635151.186,
70604.49033,5.682476727,7.333735475,4.42,26529.69886,1076995.904,
75104.55175,5.600449095,6.010831169,3.06,17461.44447,890887.6807,
68694.50966,6.085314778,6.242872601,4.3,40842.09443,1033475.699,
77898.51039,4.272548632,8.274472679,3.28,59563.16042,1812960.408,
72261.20029,5.674288802,7.353357525,3.07,42681.82329,1568433.328,
60625.05748,5.473312141,6.614453128,3.29,33411.74223,852504.5856,
79574.71926,7.264980639,7.882910264,4.46,24884.69658,1546408.558,
67187.9915,6.709910289,8.563431453,3.13,50485.19154,1661592.789,
82998.34592,6.246293932,6.472138144,4.43,35153.58626,1752594.821,
76749.34844,6.281779968,7.566865356,5.21,21136.20377,1303106.787,
65025.41599,5.560582195,8.309090815,6.07,30028.15861,1287903.352,
67395.32975,6.801526302,7.810227727,6.1,54687.82183,1670950.313,
75885.49382,5.642095565,5.882091734,4.5,30067.4772,1127499.384,
72317.80866,6.180522399,6.274672884,2.07,43911.48174,1311389.576,
78069.22397,4.903229735,6.885403845,4.47,23560.52278,1004430.324,
46621.53501,7.091212456,8.280590627,4.14,51321.08578,1266747.83,
53594.89651,5.166734555,5.941448932,2.35,42653.86138,713615.8686,
54703.74745,5.57788949,5.627074815,3.47,47490.68592,814573.1471,
55430.91809,5.737170692,7.534321266,4.1,40789.59373,1155801.253,
62519.35043,7.338548743,6.590286607,3.03,36889.39532,1277780.512,
69551.51226,5.575558319,5.91879841,2.04,56625.36806,1516075.012,
62726.4184,4.749157801,7.561920453,3.4,39475.81562,877247.2454,
83622.07166,5.563118015,5.516670471,2.46,36637.07871,1317167.713,
76170.95747,7.276200996,7.103840147,6.15,52111.97453,1880178.647,
55497.00809,7.082647408,7.043864001,3.16,47167.20406,1370505.883,
54600.19452,5.608723101,5.062461857,3.26,64180.3708,1078779.497,
70841.99649,8.702959652,6.31520031,3.2,37145.63263,1621742.748,
71434.93306,5.872647915,8.128030946,4.38,27324.49815,1351541.419,
46890.5945,5.644641063,7.8743116,4.03,26406.00604,717682.0857,
66894.11695,5.326797512,6.063084509,2.08,28630.36253,914325.0292,
64547.64692,6.515965975,4.626053733,3.42,37084.66586,1074296.704,
75049.03672,4.709069576,7.623703473,6.45,28061.99649,1199618.943,
82903.96939,6.030294656,6.226411973,2.36,44146.22481,1452736.787,
79767.61655,6.161610467,6.092501895,2.29,46430.88165,1377671.237,
66126.80561,7.37925948,5.78215652,3.15,41997.44894,1474379.44,
59306.92663,7.477461908,7.496562287,4.23,34886.24678,1363623.044,
51796.13358,6.248382613,7.179353883,6.43,31178.438,891468.2133,
68636.51426,5.419280898,7.649390259,6.41,43708.88776,1421047.646,
56228.73882,5.234700226,9.118486944,5.29,36567.17805,1000842.178,
74855.45823,6.778507366,6.381775609,4.16,32549.676,1371311.616,
81136.41317,5.477620192,7.175591996,3.03,37050.12939,1572513.838,
66616.19451,6.336056315,5.58921062,2.24,39347.57465,958909.1935,
61437.77627,6.812229726,6.564612634,2.15,24682.28704,912422.1464,
64910.38874,5.983204491,7.596385198,5.03,41942.17784,1210026.031,
56851.08312,6.712027206,7.056322216,4.44,37438.93604,1243879.83,
66629.25456,7.593559141,7.073690936,4.48,37261.31828,1381117.701,
65417.89183,6.222731004,7.70117965,5.25,39446.67486,1226992.903,
79510.05199,6.403359196,5.431043508,3.08,32647.78328,1262552.686,
46885.24684,5.504283692,6.380724549,3.43,38898.17548,774674.0567,
80088.8839,6.022331787,5.918463832,4.42,34402.7529,1295945.617,
57311.55413,5.259292374,7.816294812,4.18,21976.64612,704375.8684,
69048.78809,6.619711693,6.123813004,4.33,36817.36876,1305210.265,
54457.12639,8.287674931,6.667126514,2.04,38438.76029,1240380.461,
69431.96159,6.404356788,6.936776279,2.43,27408.36553,1262281.486,
64536.01498,4.593827121,4.980219473,3.13,33346.40362,491907.7944,
69460.27826,4.55005232,5.844185598,2.39,40084.20819,890481.7298,
58624.12917,7.257430012,8.637535029,4.05,56547.80418,1895361.115,
73560.65759,6.570698705,7.996256278,4,26471.25749,1376346.359,
92360.1523,5.425680445,6.526961813,3.04,55728.9774,1596440.114,
68279.73798,6.412007716,7.465847143,4,47830.63145,1537475.79,
71967.9268,6.202043174,6.55391587,3.12,40288.73471,1270390.248,
58687.1013,6.598676143,6.63543391,4.31,29395.60249,938827.8008,
64799.86302,6.001228893,7.182462451,5.09,39602.16076,1277148.996,
70553.92422,3.571056075,7.913361808,5.49,22179.64077,732244.1581,
65606.35861,6.397210229,5.94967713,4.19,37975.77792,1108204.587,
59110.58118,6.399625014,7.487245851,5.27,37977.75751,1262104.926,
49783.91944,6.425341426,5.895589431,3.33,38680.45405,757943.2228,
51536.20595,8.107490864,6.534609206,3.16,44872.90894,1354874.837,
72102.19465,5.146607319,7.559894076,3.5,18819.28859,995813.2161,
50570.86481,5.828142871,4.85142302,4.36,40580.09229,612938.7145,
76156.46816,7.575082016,6.404836421,3.1,34493.80446,1521745.663,
79263.55476,5.185726845,6.066880653,3.2,36164.65545,1252691.793,
48460.45561,6.161150591,6.468462996,2.16,38652.205,963934.013,
57316.0426,5.105172149,6.986446484,4,26121.14462,623181.1348,
59060.69828,6.255893938,8.787824665,4.04,42956.53944,1361872.291,
57535.88765,4.090967563,7.572639285,5.01,31668.24612,826306.1479,
76547.0352,4.470082533,6.276441914,3.3,46840.44312,1104115.693,
83648.23274,8.243926679,6.751506743,3.32,21137.02887,1722463.563,
67785.93298,5.154517885,5.680143426,3.15,39757.58525,1053338.592,
75479.76745,6.009215325,6.475021874,4.26,18537.4308,933949.0733,
48879.25976,8.14751756,7.149645615,4.42,63620.01196,1575492.496,
70130.40794,7.128717544,7.723976058,3.06,34088.17913,1544906.385,
65935.57561,6.38901415,6.413906389,4.2,15217.77415,798073.9462,
69340.56037,5.046605747,6.737526662,4.01,30726.37945,994107.8898,
48692.28196,5.201388085,7.424669295,5.38,40082.436,836339.8169,
73092.74131,5.615459976,6.524656914,2.21,43509.4584,1336172.194,
59911.05461,5.552035774,6.223772512,2.3,30865.01872,592223.2631,
53052.07478,5.218562664,6.899871596,2.18,25753.34377,766710.1735,
74900.48595,6.496899759,8.425506427,3.11,42182.06843,1820439.353,
73980.24531,5.935643939,6.98775067,2.3,26155.68862,1186019.796,
73497.30703,6.703612477,6.139734378,4.1,39897.62592,1302664.417,
57852.03331,5.69022441,7.287616224,6.18,42688.46134,1197069.264,
72029.31286,7.07214566,5.378450454,3.41,42143.26281,1205878.77,
70696.01737,5.812614731,8.370577024,4.37,39616.98202,1511352.256,
83335.1357,3.831695269,7.118867016,6.18,22786.03046,951781.3078,
66765.44516,4.976354641,6.09875013,2.11,38064.17691,994897.1126,
63440.27699,6.289169337,6.132533055,3.16,40750.32501,1252723.43,
56636.23819,5.497667056,7.121872007,6.1,47541.43176,1048639.789,
89088.60791,6.023280912,6.794409177,3.33,37044.85815,1629049.624,
55733.28683,5.827722644,5.755619902,2.04,25676.38955,639366.3656,
71418.38194,5.661224649,7.464885508,6.08,22571.2387,1055930.224,
58651.71233,4.493588257,6.955095611,4.37,30367.8801,799207.7043,
67732.53825,7.507481636,7.222668474,6.06,21029.39652,1323959.799,
45103.81573,5.716327985,6.645191276,2.1,43067.01157,852590.3528,
71833.17821,5.00294488,9.926146707,6.26,31750.22452,1399812.613,
64295.70834,6.902592582,6.154227898,4.4,39346.68593,1206020.385,
67855.24518,5.530044457,8.303546765,5.22,34836.60346,1222576.82,
60827.92913,7.807055798,7.518318249,6.16,20756.42805,1184462.32,
68060.44391,4.067074053,6.737805234,3.11,19270.93113,522638.9989,
74698.024,5.801765107,7.617236819,4.29,46999.32296,1621982.418,
78337.67416,6.263137757,7.189007856,3.27,21611.79421,1418310.085,
87934.1572,5.522402283,6.460638249,3.14,54310.02359,1846350.02,
75557.97395,5.536337682,6.70212824,2.01,41866.35776,1415349.65,
74172.93064,6.306286762,9.66689923,4.25,35277.80404,1729559.809,
69360.14481,7.305381359,6.999391858,2.34,26863.67919,1325149.92,
59314.78848,4.950181397,5.857573046,3.33,21881.93267,470008.1382,
73854.64873,6.756703503,6.794121828,4.24,44103.1568,1637261.854,
74960.76766,6.467532144,6.483895504,3.27,35918.89378,1268134.929,
61471.41263,5.661890052,5.640784927,4.39,43091.81102,983994.2669,
48461.63718,7.03127629,7.059069984,5.26,43341.7657,1231779.152,
67128.93472,8.33925376,4.621620061,4.17,48165.64499,1524123.569,
97881.58728,5.034395311,7.575905116,5.46,37152.79934,1859160.625,
70618.2689,5.801903071,5.635315211,3.22,41291.71993,965136.3385,
87035.31768,5.635858987,5.734362221,3.19,42267.02029,1487571.551,
63938.66263,7.033625698,8.200872219,4.28,42652.51666,1599860.08,
73054.5495,6.60037261,8.087788411,3.41,31726.88774,1411756.619,
48629.25183,5.87822948,7.661603454,3.31,53564.16323,1209445.22,
61641.15166,5.309621419,7.272801179,3.21,48898.4171,1202050.584,
84558.74602,7.531877907,6.909836773,4.47,26857.07715,1784057.843,
73531.59798,5.429705913,7.540586481,5.18,32651.80943,1259665.603,
83736.21696,5.414240963,8.007303356,6.08,38251.59328,1742922.64,
72079.17994,6.816515651,7.133150736,5.49,20170.09124,1206250.648,
49346.25309,7.733571866,6.749145532,2.23,35863.46856,1014513.21,
71946.51499,5.498112931,8.049264146,3.2,35094.18842,1169653.821,
59453.3183,5.515336829,6.271344624,2.18,26601.9215,561703.7697,
84771.04727,5.598838835,6.201996784,3.44,53950.06221,1710570.17,
62135.39477,7.314557462,6.468901107,2.26,37575.23589,1432012.871,
66933.16527,4.74878659,5.87980342,2.09,41834.04294,881443.9247,
72951.26067,4.995845757,5.843207841,2.33,24998.97158,679627.5956,
64290.23174,8.036715739,5.681964424,2.38,33405.46272,1165240.178,
91046.04178,6.379433341,8.811819905,3.35,37086.62106,2190338.611,
74764.54351,6.880992594,8.005417289,6.48,41102.07103,1887529.377,
67770.04145,6.566819022,6.975128033,2.17,43254.28883,1296881.971,
55401.93419,5.065131324,6.766730346,4.45,41185.75907,841276.5861,
61802.53723,6.819804607,7.534136207,5.34,34558.8286,1111148.947,
79752.98222,8.515333597,7.365420139,5.26,42127.94984,2045693.82,
63086.57687,6.412612335,6.730808678,4.45,41735.63536,1330191.522,
73864.86545,6.116369896,7.919674703,3.42,34509.45739,1536992.866,
58083.43234,5.574115562,6.587956937,3.37,30541.77661,762130.4623,
48855.35379,5.392023337,7.289207308,5.08,36994.27915,735952.1689,
63555.72232,7.027469896,5.831951102,4.45,25154.95519,939490.9138,
